,code,year,month,day,type,acid,phosphate,OM,Mg,K,Ca,EC,ymd,cnt,longitude,latitude
24067,5013031029,2022,6,9,2,5.6,103,105,1.7,0.84,2.8,0.62,6/9/2022,1,126.3807909,33.33588488
24068,5013031029,2022,6,9,2,6.6,75,114,6.1,0.98,8,0.77,6/9/2022,1,126.3806362,33.3350742
24069,5013031029,2022,6,9,2,5.7,61,126,1.2,0.9,2.7,0.55,6/9/2022,1,126.3801835,33.32929958
24070,5013031029,2022,6,9,2,5.9,21,120,1.2,0.71,4.4,0.57,6/9/2022,1,126.3795961,33.32879129
24071,5013031029,2022,10,25,2,4.9,125.2,146.4,0.71,0.5,0.99,0.415,10/25/2022,1,126.3842295,33.33157426
24072,5013031029,2022,10,25,2,5.2,42.7,159.8,1.02,0.363,2.19,0.211,10/25/2022,1,126.3856258,33.33279736
24073,5013031029,2022,10,25,2,5.1,68,152.6,2.17,0.996,3.12,0.729,10/25/2022,1,126.3827583,33.33847652
24074,5013031029,2022,10,25,2,5,55.3,144.2,0.81,0.581,3.94,0.304,10/25/2022,1,126.3910391,33.33902708
24075,5013031029,2022,10,25,2,4.8,48.4,140.1,0.34,0.637,2.47,0.685,10/25/2022,1,126.3802885,33.33322823
24076,5013031029,2022,10,25,2,4.8,34.1,107.8,0.39,0.539,2.17,0.483,10/25/2022,1,126.3801835,33.32929958
24077,5013031029,2022,10,25,2,4.7,113.4,154,0.48,0.581,1.31,0.269,10/25/2022,1,126.3755231,33.33201811
24078,5013031029,2022,10,25,2,4.8,74.8,154.4,0.51,0.255,1.94,0.242,10/25/2022,1,126.3731405,33.33301979
24079,5013031029,2022,10,25,2,5,96.3,167.8,1,0.376,2.83,0.334,10/25/2022,1,126.3707233,33.33453137
24080,5013031029,2022,10,25,2,4.9,63.4,116.7,0.73,0.873,1.89,0.373,10/25/2022,1,126.358908,33.33408822
24081,5013031029,2022,10,25,2,5.1,36,113.4,0.95,0.269,2.35,0.202,10/25/2022,1,126.3856475,33.33224965
24082,5013031030,2020,12,31,2,6.4,50,116,2.9,1.06,5.7,0.3,12/31/2020,1,126.3774002,33.31113662
24083,5013031030,2020,12,31,2,6.9,53,131,3.6,1.05,9,0.3,12/31/2020,1,126.3804273,33.30944933
24084,5013031030,2020,12,31,2,6.3,118,133,2.7,0.78,5.7,0.2,12/31/2020,1,126.3730985,33.31683959
24085,5013031030,2020,12,31,2,4.5,132,179,0.8,0.88,0.4,0.6,12/31/2020,1,126.3702351,33.31921951
24086,5013031030,2020,12,31,2,6.1,35,107,1.3,1.04,1.5,0.2,12/31/2020,1,126.384986,33.30617344
24087,5013031030,2020,12,31,2,5.6,55,119,1.1,0.91,1,0.2,12/31/2020,1,126.3875815,33.30735799
24088,5013031030,2020,12,31,2,6.1,26,112,2.9,0.64,2.5,0.2,12/31/2020,1,126.3812411,33.31739523
24089,5013031030,2020,12,31,2,5.7,19,118,1.5,0.9,1,0.2,12/31/2020,1,126.3715001,33.31078973
24090,5013031030,2020,9,28,2,6.4,59.8,109.2,2.38,1.02,6.51,0.37,9/28/2020,1,126.384986,33.30617344
24091,5013031030,2020,9,28,2,5.9,120.6,164.2,1.02,1.139,6.28,0.3,9/28/2020,1,126.3794092,33.31150434
24092,5013031030,2020,9,28,2,5.4,195.8,135.9,1.32,0.814,2.64,0.38,9/28/2020,1,126.376731,33.31788786
24093,5013031030,2020,9,14,2,4.9,63,237,0.34,0.3,1.49,0.3,9/14/2020,1,126.3711655,33.31223134
24096,5013031030,2021,12,24,2,5.7,1,114,1.3,1.18,3.4,1.55,12/24/2021,1,126.3872068,33.30823783
24097,5013031030,2021,6,8,2,6,22,122,0.9,0.96,0.4,0.2,6/8/2021,1,126.3875815,33.30735799
24098,5013031030,2021,6,8,2,6,22,122,0.9,0.96,0.4,0.2,6/8/2021,1,126.3883501,33.30869174
24099,5013031030,2022,3,8,2,5.6,109,150,1.4,0.94,4,1.68,3/8/2022,1,126.3750933,33.31066207
24100,5013031030,2022,3,8,2,5.4,124,143,1.6,1.35,4.7,2.52,3/8/2022,1,126.375643,33.31079169
24101,5013031030,2022,4,11,2,5.4,58.2,110.2,1.19,1.141,2.93,2.435,4/11/2022,1,126.4085711,33.31206492
24102,5013031030,2022,4,11,2,5.4,53.1,113.8,1.1,1.125,2.71,2.455,4/11/2022,1,126.3883501,33.30869174
24104,5013031030,2022,7,25,2,5,34.6,135,0.63,0.757,1.6,0.858,7/25/2022,1,126.3872068,33.30823783
24105,5013031030,2022,7,25,2,5,30.7,136,0.66,0.767,1.63,0.94,7/25/2022,1,126.3875815,33.30735799
24106,5013031030,2022,7,25,2,5,33.2,131,0.71,0.783,1.73,0.909,7/25/2022,1,126.3883501,33.30869174
24108,5013031030,2022,6,9,2,6.3,30,141,3.5,0.46,5.7,0.65,6/9/2022,1,126.3756968,33.324525
24109,5013031030,2022,6,9,2,5.8,46,126,2,0.42,4,0.65,6/9/2022,1,126.3766852,33.32240965
24110,5013031030,2022,4,5,2,6.2,111,123,3,1.02,9.9,1.89,4/5/2022,1,126.3862548,33.30707312
24111,5013031030,2022,4,5,2,6,124,177,3,1.1,10.3,1.64,4/5/2022,1,126.3735221,33.31556919
24112,5013031030,2022,4,5,2,5.1,86,154,0.5,0.9,1.9,1.4,4/5/2022,1,126.3759309,33.31388385
24113,5013031030,2022,4,20,2,5.9,162,177.6,1.75,1.41,10.78,0.6,4/20/2022,1,126.3754605,33.31218385
24114,5013031030,2022,5,10,2,6.3,111,128,3.4,1.21,11.4,1.4,5/10/2022,1,126.3862548,33.30707312
24115,5013031030,2022,5,10,2,6,72,161,3.5,1.02,10.4,1.43,5/10/2022,1,126.3735221,33.31556919
24116,5013031030,2022,5,10,2,6.9,155,132,5.5,0.74,18.8,1.12,5/10/2022,1,126.3759309,33.31388385
24117,5013031030,2022,11,11,2,5.9,62,86,2.2,0.96,7.3,0.75,11/11/2022,1,126.3862548,33.30707312
24118,5013031030,2022,10,25,2,5.4,103.2,92.6,2.29,0.916,4.19,0.54,10/25/2022,1,126.392004,33.31173594
24119,5013031030,2022,10,25,2,5.5,62.4,84.4,1.03,0.877,4.38,0.329,10/25/2022,1,126.384986,33.30617344
24120,5013031030,2022,10,25,2,4.9,66.1,104.2,0.57,0.911,2.54,0.738,10/25/2022,1,126.3788343,33.30784174
24121,5013031030,2022,10,25,2,5.9,129.4,104.6,3.9,4.153,8.45,1.535,10/25/2022,1,126.3775498,33.31001703
24122,5013031030,2022,10,25,2,5,72.1,190.2,0.43,0.391,2.34,0.226,10/25/2022,1,126.3711655,33.31223134
24123,5013031030,2022,10,25,2,5,62.2,136.6,0.29,0.353,2.15,0.3,10/25/2022,1,126.3765821,33.31318982
24124,5013031030,2022,10,25,2,5,129.5,136.8,1.08,0.538,2.33,0.338,10/25/2022,1,126.3806777,33.31400849
24125,5013031030,2022,10,25,2,5.9,45.6,109.2,3.02,0.485,6.08,0.258,10/25/2022,1,126.3781931,33.31777077
24126,5013031030,2022,10,25,2,5.2,135.7,104.4,1.47,0.703,2.84,0.345,10/25/2022,1,126.376731,33.31788786
24127,5013031030,2022,10,25,2,5.5,156.2,121.5,1.91,0.994,5.05,0.591,10/25/2022,1,126.3766852,33.32240965
24128,5013032021,2020,3,2,2,5.9,10,141,1.2,0.11,2.5,0.13,3/2/2020,1,126.8191326,33.32463117
24129,5013032021,2020,3,2,2,5.8,10,149,1,0.1,2,0.13,3/2/2020,1,126.8196829,33.32460745
24130,5013032021,2020,6,5,2,5.9,10,218,0.1,0.01,0.3,0.25,6/5/2020,1,126.8316849,33.33456627
24131,5013032021,2020,6,5,2,6.2,10,141,1.9,0.01,4,0.43,6/5/2020,1,126.8095576,33.3370421
24132,5013032021,2020,9,25,2,5.7,53,156,1.1,0.88,3.3,0.41,9/25/2020,1,126.8218374,33.31134417
24133,5013032021,2020,9,25,2,5.6,60,157,1,0.82,2.7,0.39,9/25/2020,1,126.8214043,33.31143677
24134,5013032021,2020,2,24,4,6.3,112,85,4.6,0.93,8.4,0.16,2/24/2020,1,126.8241883,33.31681292
24135,5013032021,2020,5,26,4,6.1,10,199,1.9,0.72,4.1,0.2,5/26/2020,1,126.8183069,33.32656964
24136,5013032021,2020,5,26,4,6.5,181,219,9.7,0.67,10.9,0.3,5/26/2020,1,126.8182825,33.32696398
24137,5013032021,2020,2,17,2,6.1,140,124,2.5,0.58,6.1,0.19,2/17/2020,1,126.8374572,33.31851091
24138,5013032021,2020,2,17,2,7.3,127,41,3.1,0.29,22.1,0.39,2/17/2020,1,126.8397644,33.32067042
24139,5013032021,2020,2,17,2,7.1,77,110,3.5,0.64,21.7,0.26,2/17/2020,1,126.8390568,33.32062722
24140,5013032021,2020,2,17,2,6.3,152,110,3,0.78,11.6,0.26,2/17/2020,1,126.8387573,33.32010939
24141,5013032021,2020,5,18,2,6.7,33,101,3.7,2.44,7.8,0.3,5/18/2020,1,126.8178554,33.31989927
24142,5013032021,2020,9,25,2,5.8,60,143,0.9,0.74,2.6,0.34,9/25/2020,1,126.8272943,33.32762456
24143,5013032021,2020,2,12,3,5.3,606,180,3.7,0.97,8.2,0.67,2/12/2020,1,126.8303918,33.33381201
24144,5013032021,2020,2,12,3,5.3,213,153,2.6,0.53,7.5,0.75,2/12/2020,1,126.8307633,33.33366961
24145,5013032021,2020,2,11,3,5.9,429,152,4.4,0.48,9.5,0.2,2/11/2020,1,126.8322753,33.33501211
24146,5013032021,2020,6,19,3,5.6,163,195,2.1,0.83,7.4,0.6,6/19/2020,1,126.8204497,33.3112695
24147,5013032021,2020,12,22,3,4.8,234,179,1.2,0.61,0.6,0.98,12/22/2020,1,126.8303918,33.33381201
24148,5013032021,2020,12,22,3,4.9,317,227,1.7,0.82,3.3,1.18,12/22/2020,1,126.8307633,33.33366961
24149,5013032021,2020,2,12,4,5.2,622,168,3.4,0.93,9.4,0.74,2/12/2020,1,126.8303918,33.33381201
24150,5013032021,2020,2,12,4,6,392,141,4.1,0.76,11.7,0.24,2/12/2020,1,126.8322257,33.33453445
24151,5013032021,2020,2,12,4,6,563,142,5.7,0.46,13.4,0.27,2/12/2020,1,126.832236,33.33433349
24152,5013032021,2020,2,12,4,6,382,141,2.5,0.41,7.8,0.19,2/12/2020,1,126.8328657,33.33456182
24153,5013032021,2020,2,12,4,5.2,298,146,1.6,0.19,5.4,0.17,2/12/2020,1,126.8324663,33.33459636
24154,5013032021,2020,2,12,4,5,435,146,2,0.32,5.8,0.35,2/12/2020,1,126.8330765,33.33492961
24155,5013032021,2020,2,12,4,6,545,153,2.7,0.32,9.2,0.19,2/12/2020,1,126.8327242,33.33496249
24156,5013032021,2020,4,7,4,5,125,120,1.1,0.37,2.1,0.19,4/7/2020,1,126.8350951,33.33921638
24157,5013032021,2020,6,26,4,5.3,630,159,0.6,1.45,3.5,0.9,6/26/2020,1,126.823595,33.33316726
24158,5013032021,2020,9,22,4,5.4,130,173,0.6,1.08,3.6,0.4,9/22/2020,1,126.835287,33.33739292
24159,5013032021,2020,12,22,4,5.4,203,192,1.4,0.34,3.4,0.25,12/22/2020,1,126.8303918,33.33381201
24160,5013032021,2020,12,22,4,5.8,417,196,2.3,0.44,7.4,0.17,12/22/2020,1,126.8322753,33.33501211
24161,5013032021,2020,12,22,4,6,387,140,2.1,0.47,5.4,0.17,12/22/2020,1,126.8322257,33.33453445
24162,5013032021,2020,12,22,4,5.4,279,159,0.6,0.21,2.5,0.13,12/22/2020,1,126.8328657,33.33456182
24163,5013032021,2020,12,22,4,5.9,385,171,3.1,0.38,5.3,0.12,12/22/2020,1,126.832236,33.33433349
24164,5013032021,2020,12,22,4,5.3,188,161,0.6,0.21,2.2,0.16,12/22/2020,1,126.8324663,33.33459636
24165,5013032021,2020,12,22,4,5.5,255,172,0.6,0.22,2.9,0.16,12/22/2020,1,126.8330765,33.33492961
24166,5013032021,2020,12,22,4,5.5,536,180,1.2,0.31,3.9,0.18,12/22/2020,1,126.8327242,33.33496249
24167,5013032021,2020,1,8,3,5.4,122,167,4.3,0.5,7.4,2.33,1/8/2020,1,126.8157169,33.32299087
24168,5013032021,2020,1,8,3,5.4,94,137,3.6,1.3,6.3,1.77,1/8/2020,1,126.8158517,33.3225655
24169,5013032021,2020,1,10,3,5.4,183,101,4.6,1.72,10,1.54,1/10/2020,1,126.8121264,33.33254879
24170,5013032021,2020,1,10,3,5.5,153,79,2.5,1.59,7.2,0.91,1/10/2020,1,126.812385,33.33206879
24172,5013032021,2020,1,10,3,5.9,48,88,4.2,2.75,15.7,2.8,1/10/2020,1,126.8119317,33.33184288
24173,5013032021,2020,2,6,3,5.2,698,104,2.4,1.3,8.2,1.09,2/6/2020,1,126.8163272,33.32635187
24174,5013032021,2020,1,29,3,5.6,47,93,1.6,1.18,3.4,0.33,1/29/2020,1,126.8242376,33.33266109
24175,5013032021,2020,5,6,3,5.2,10,81,1.6,0.22,2.6,0.13,5/6/2020,1,126.8125374,33.33353858
24176,5013032021,2020,10,6,3,5.3,165,201,2.9,0.39,3.1,0.45,10/6/2020,1,126.8104645,33.32176361
24177,5013032021,2020,11,20,3,4,35,187,0.7,1.57,0.7,4.11,11/20/2020,1,126.8090709,33.30963167
24178,5013032021,2020,11,20,3,4.3,50,189,0.6,1.65,1.4,2.85,11/20/2020,1,126.8135493,33.30779987
24179,5013032021,2020,12,14,3,6,156,188,3.2,1.43,6,0.18,12/14/2020,1,126.8157169,33.32299087
24180,5013032021,2020,12,14,3,5.7,101,190,0.2,3.79,4.8,1.91,12/14/2020,1,126.8158517,33.3225655
24181,5013032021,2020,12,16,4,5.5,349.2,165.2,2.03,0.31,7.05,0.3,12/16/2020,1,126.815856,33.32731177
24182,5013032021,2020,12,16,4,6.5,10.2,124,1.32,0.44,9.68,0.4,12/16/2020,1,126.816176,33.32671257
24183,5013032021,2021,8,9,2,5.2,1,128,0.8,0.19,0.8,0.44,8/9/2021,1,126.8291421,33.31609357
24184,5013032021,2021,8,9,2,5.2,1,131,0.1,0.18,0.7,0.46,8/9/2021,1,126.8293935,33.31639082
24185,5013032021,2021,8,9,2,5.2,1,131,0.8,0.18,0.7,0.46,8/9/2021,1,126.8347072,33.31249088
24186,5013032021,2021,8,9,2,5.1,1,129,0.9,0.16,0.6,0.45,8/9/2021,1,126.8345275,33.31321988
24187,5013032021,2021,8,9,2,5.1,1,129,0.8,0.19,0.7,0.43,8/9/2021,1,126.8310992,33.31405857
24188,5013032021,2021,8,9,2,5.2,1,135,0.9,0.29,1,0.61,8/9/2021,1,126.8292861,33.31413606
24189,5013032021,2021,8,9,2,5.1,1,134,1,0.31,1,0.65,8/9/2021,1,126.8295184,33.31367123
24190,5013032021,2021,8,9,2,5.1,1,134,0.4,0.29,1,0.61,8/9/2021,1,126.8291329,33.31359244
24191,5013032021,2021,8,9,2,5.2,1,134,0.7,0.27,1,0.56,8/9/2021,1,126.829126,33.31317299
24192,5013032021,2021,8,9,2,5.2,1,134,0.7,0.29,1.1,0.59,8/9/2021,1,126.8295653,33.31312617
24193,5013032021,2021,8,9,2,5.2,1,132,0.8,0.32,1.1,0.59,8/9/2021,1,126.8293454,33.31276837
24194,5013032021,2021,8,9,2,5.2,1,133,0.7,0.35,1.2,0.66,8/9/2021,1,126.8300768,33.31327627
24195,5013032021,2021,8,9,2,5.2,1,139,1.5,0.36,1.1,0.64,8/9/2021,1,126.830435,33.31308751
24196,5013032021,2021,8,9,2,5.1,1,136,0.6,0.36,1.2,0.66,8/9/2021,1,126.8303888,33.31263708
24197,5013032021,2021,8,9,2,5.2,1,135,1.3,0.32,1.1,0.65,8/9/2021,1,126.8309028,33.31291656
24198,5013032021,2021,8,9,2,5.1,1,136,1.6,0.33,1.1,0.66,8/9/2021,1,126.83098,33.31354628
24199,5013032021,2021,8,9,2,5.2,1,132,1.3,0.35,1.2,0.66,8/9/2021,1,126.8325291,33.31288135
24200,5013032021,2021,8,9,2,5.1,1,138,1.2,0.35,1.3,0.68,8/9/2021,1,126.8321423,33.31330559
24201,5013032021,2021,8,9,2,5.2,1,134,1.2,0.35,1.1,0.69,8/9/2021,1,126.8325986,33.31406537
24202,5013032021,2021,8,9,2,5.1,1,136,1.4,0.35,1.3,0.72,8/9/2021,1,126.8323868,33.3137854
24203,5013032021,2021,8,9,2,5.1,1,129,1,0.32,1.1,0.62,8/9/2021,1,126.8325829,33.31332611
24204,5013032021,2021,8,9,2,5.1,1,135,1.6,0.35,1.1,0.8,8/9/2021,1,126.8329268,33.31347326
24205,5013032021,2021,8,9,2,5.1,1,135,0.8,0.33,1,0.78,8/9/2021,1,126.8330141,33.31384539
24206,5013032021,2021,8,9,2,5.1,1,133,1.1,0.28,1,0.6,8/9/2021,1,126.8333529,33.31386064
24207,5013032021,2021,8,9,2,5.1,1,136,1,0.29,0.9,0.62,8/9/2021,1,126.8334308,33.31434221
24208,5013032021,2021,8,9,2,5.2,1,135,1.5,0.27,1,0.6,8/9/2021,1,126.8338954,33.31452208
24209,5013032021,2021,8,9,2,5.1,1,135,0.6,0.26,0.9,0.55,8/9/2021,1,126.834169,33.31399715
24210,5013032021,2021,8,9,2,5.1,1,132,0.6,0.25,0.8,0.59,8/9/2021,1,126.8337516,33.31379769
24211,5013032021,2021,8,9,2,5.1,1,134,0.7,0.27,0.9,0.58,8/9/2021,1,126.8341607,33.31349133
24212,5013032021,2021,8,9,2,5.2,1,135,1.8,0.29,0.9,0.6,8/9/2021,1,126.8333418,33.31333876
24213,5013032021,2021,8,9,2,5.1,1,133,1.2,0.27,1.1,0.58,8/9/2021,1,126.8331307,33.31310504
24214,5013032021,2021,8,9,2,5.2,1,131,0.4,0.25,1,0.54,8/9/2021,1,126.8333686,33.31278204
24215,5013032021,2021,8,9,2,5,1,132,0.3,0.26,0.9,0.59,8/9/2021,1,126.8354193,33.31233062
24216,5013032021,2021,8,9,2,5.1,1,133,0.3,0.25,1.1,0.57,8/9/2021,1,126.8348499,33.3120848
24217,5013032021,2021,8,9,2,5.1,1,133,0.5,0.24,0.9,0.59,8/9/2021,1,126.8343443,33.3121073
24218,5013032021,2021,8,9,2,5.2,1,131,0.4,0.27,1.1,0.58,8/9/2021,1,126.8339272,33.31211441
24219,5013032021,2021,8,9,2,5.1,1,132,0.6,0.26,1.1,0.57,8/9/2021,1,126.8338327,33.31169944
24220,5013032021,2021,8,9,2,5.1,1,128,0.8,0.17,0.7,0.46,8/9/2021,1,126.8334074,33.31214554
24221,5013032021,2021,8,9,2,5.1,1,129,0.4,0.17,0.7,0.44,8/9/2021,1,126.8327863,33.31234252
24222,5013032021,2021,8,9,2,5.1,1,129,0.5,0.17,0.8,0.43,8/9/2021,1,126.8325301,33.3120606
24223,5013032021,2021,8,9,2,5,1,128,0.1,0.16,0.6,0.43,8/9/2021,1,126.8327547,33.31148773
24224,5013032021,2021,8,9,2,5.2,1,128,0.3,0.15,0.5,0.41,8/9/2021,1,126.833093,33.3113011
24225,5013032021,2021,8,9,2,5.1,1,129,0.3,0.16,0.9,0.45,8/9/2021,1,126.8330364,33.3112334
24226,5013032021,2021,8,9,2,5.1,1,128,0.2,0.15,1,0.42,8/9/2021,1,126.8326878,33.3110637
24227,5013032021,2021,8,9,2,5.1,1,127,0.4,0.15,0.5,0.43,8/9/2021,1,126.8314578,33.31132684
24228,5013032021,2021,8,9,2,5,1,128,1.6,0.15,0.5,0.42,8/9/2021,1,126.830816,33.3117693
24229,5013032021,2021,8,9,2,5.1,1,127,0.3,0.15,0.5,0.45,8/9/2021,1,126.8307127,33.31234611
24230,5013032021,2021,8,9,2,5.1,1,124,0.5,0.17,0.7,0.42,8/9/2021,1,126.8300695,33.31185259
24231,5013032021,2021,8,9,2,5.1,1,125,0.2,0.16,0.5,0.42,8/9/2021,1,126.8302605,33.31144378
24232,5013032021,2021,8,9,2,5.1,1,142,0.8,0.29,1.8,0.74,8/9/2021,1,126.8314256,33.31043319
24233,5013032021,2021,9,6,2,5.5,5,135,0.8,0.26,1.4,1.21,9/6/2021,1,126.8286945,33.31501154
24234,5013032021,2021,9,6,2,5.3,5,134,0.6,0.25,1.1,1.28,9/6/2021,1,126.8289271,33.31533753
24235,5013032021,2021,9,6,2,5.4,6,135,0.8,0.29,1.6,1.22,9/6/2021,1,126.8283738,33.31524904
24236,5013032021,2021,9,6,2,5.4,6,144,0.8,0.29,1.6,1.28,9/6/2021,1,126.8283262,33.31594819
24237,5013032021,2021,9,6,2,5.3,5,135,0.5,0.27,1.3,1.17,9/6/2021,1,126.8299601,33.3127932
24238,5013032021,2021,9,6,2,5.3,5,129,0.5,0.27,1.2,1.19,9/6/2021,1,126.8242376,33.33266109
24239,5013032021,2021,9,6,2,5.4,4,121,0.7,0.3,1.6,1.24,9/6/2021,1,126.8243979,33.33307904
24240,5013032021,2021,9,24,2,6.4,34,89,2.6,0.29,9.3,0.98,9/24/2021,1,126.8299601,33.3127932
24241,5013032021,2021,11,25,2,4.3,130,152,0.3,0.53,1,2.17,11/25/2021,1,126.8214043,33.31143677
24242,5013032021,2021,11,25,2,5.4,80,98,0.5,0.3,1.8,0.98,11/25/2021,1,126.8218374,33.31134417
24243,5013032021,2021,2,25,4,6.3,37,133,3,0.78,8,0.16,2/25/2021,1,126.8241883,33.31681292
24244,5013032021,2021,5,27,4,5.1,142,232,0.5,0.37,1.9,0.33,5/27/2021,1,126.8183069,33.32656964
24245,5013032021,2021,5,27,4,6.1,9,139,8,0.47,5.1,0.36,5/27/2021,1,126.8182825,33.32696398
24246,5013032021,2021,5,18,2,5.5,55,151,0.5,0.35,2.9,0.58,5/18/2021,1,126.8310992,33.31405857
24247,5013032021,2021,7,12,2,5.8,134,78,4.1,5,6.9,1.8,7/12/2021,1,126.8185297,33.33615471
24248,5013032021,2021,11,25,2,5.2,2,98,0.6,0.41,1.7,1.31,11/25/2021,1,126.8272943,33.32762456
24249,5013032021,2021,3,25,4,4.7,311,120,0.2,0.13,0.7,0.26,3/25/2021,1,126.8148008,33.33261411
24250,5013032021,2021,3,25,4,4.7,118,202,0.1,0.13,0.1,0.32,3/25/2021,1,126.8350951,33.33921638
24251,5013032021,2021,7,12,4,6.8,33,100,2.8,1.1,7.8,0.7,7/12/2021,1,126.8178554,33.31989927
24252,5013032021,2021,9,1,4,4.7,229,138,0.4,0.22,1.8,0.91,9/1/2021,1,126.835287,33.33739292
24253,5013032021,2021,1,26,3,5.6,122,196,3.5,3.98,5.3,1.76,1/26/2021,1,126.8158517,33.3225655
24254,5013032021,2021,2,8,3,5.2,665,145,4.5,3.16,10.8,3.65,2/8/2021,1,126.8255055,33.32518478
24255,5013032021,2021,2,8,3,4.8,25,166,1.9,3.52,2.7,3.6,2/8/2021,1,126.8258672,33.32531548
24256,5013032021,2021,2,8,3,6,791,124,4.1,1.66,11.4,0.9,2/8/2021,1,126.8259782,33.32548181
24257,5013032021,2021,2,8,3,5.8,352,140,4.7,2.35,9.7,0.91,2/8/2021,1,126.8375301,33.33298953
24258,5013032021,2021,2,8,3,5.4,916,192,5.8,4.94,10.4,2.82,2/8/2021,1,126.814039,33.32616093
24259,5013032021,2021,2,17,3,5.4,212,122,0.8,0.56,5.8,1.24,2/17/2021,1,126.8163272,33.32635187
24260,5013032021,2021,9,7,3,5.2,180,83,3.7,2.55,3.9,6.17,9/7/2021,1,126.814962,33.32605546
24261,5013032021,2021,11,25,3,6.8,401,93,2.7,2.24,16.3,2.41,11/25/2021,1,126.8258285,33.33142107
24263,5013032021,2021,12,24,3,5.7,108,155,4.1,3.36,4.3,5.09,12/24/2021,1,126.8158517,33.3225655
24264,5013032021,2021,12,24,3,4.7,58,129,4.1,2.01,4.9,4.45,12/24/2021,1,126.8157169,33.32299087
24265,5013032021,2021,2,3,4,6.6,37,84,2.5,1.13,2.6,0.19,2/3/2021,1,126.8157196,33.33083395
24266,5013032021,2021,2,3,4,6.2,265,150,4.3,1.57,5.4,0.24,2/3/2021,1,126.8319491,33.32829301
24267,5013032021,2021,2,8,4,5.8,357,135,4,0.01,0.1,1,2/8/2021,1,126.8274446,33.33664366
24268,5013032021,2021,3,18,4,4.9,278,166,0.2,0.28,1.2,0.7,3/18/2021,1,126.8183109,33.31818658
24269,5013032021,2021,3,18,4,5.3,277,180,0.4,0.46,4.3,0.8,3/18/2021,1,126.818559,33.3179307
24270,5013032021,2021,4,6,4,5.8,19,210,1.6,0.49,3.1,0.24,4/6/2021,1,126.831171,33.33300332
24271,5013032021,2021,10,27,2,7.7,170,112,2,1.06,12,1.27,10/27/2021,1,126.8387573,33.32010939
24272,5013032021,2021,10,27,2,5.9,50,91,2.7,0.53,4.9,0.96,10/27/2021,1,126.8272943,33.32762456
24273,5013032021,2021,10,27,2,6.4,52,62,0.7,0.64,6.8,0.78,10/27/2021,1,126.819756,33.33269768
24274,5013032021,2021,10,27,2,7.3,32,79,3.2,1.04,12,1.09,10/27/2021,1,126.8217723,33.32115019
24275,5013032021,2021,10,27,2,6,291,65,2.8,0.4,7.9,0.76,10/27/2021,1,126.8162922,33.31139118
24276,5013032021,2021,10,27,2,5.5,106,86,1.1,0.36,2.7,0.95,10/27/2021,1,126.8229669,33.33746234
24277,5013032021,2021,10,27,3,7.4,109,81,2.1,0.31,11.9,1.16,10/27/2021,1,126.8290844,33.33776268
24278,5013032021,2021,10,27,3,4.6,474,173,0.9,0.34,3,1.11,10/27/2021,1,126.8085599,33.33116971
24279,5013032021,2021,10,27,3,7.1,368,120,0.4,0.11,0.8,5.01,10/27/2021,1,126.8095901,33.3339254
24280,5013032021,2021,10,27,3,7.2,591,144,4,1.47,11.8,1.38,10/27/2021,1,126.8267398,33.33952887
24281,5013032021,2021,10,27,4,4.8,325,80,0.8,0.4,2,0.95,10/27/2021,1,126.8338304,33.34160752
24282,5013032021,2021,10,27,4,5.4,83,81,1.3,0.48,3.5,1.17,10/27/2021,1,126.8297411,33.32658593
24283,5013032021,2021,10,27,4,6.7,256,147,3.8,1.02,12.2,1.23,10/27/2021,1,126.824275,33.33332601
24284,5013032021,2021,10,27,4,5,147,123,0.6,0.18,2.3,0.94,10/27/2021,1,126.8141019,33.32809033
24285,5013032021,2021,10,27,4,5.5,26,100,0.4,0.08,0.7,0.71,10/27/2021,1,126.8186722,33.33516512
24286,5013032021,2021,10,27,4,6.5,128,74,2,1.5,9,0.89,10/27/2021,1,126.8200245,33.33144021
24287,5013032021,2021,10,27,4,4.5,380,179,0.7,0.33,1.2,1.45,10/27/2021,1,126.8134742,33.33412235
24288,5013032021,2021,10,27,4,5.4,237,106,0.9,0.2,3.2,0.78,10/27/2021,1,126.8259162,33.32293661
24289,5013032021,2021,10,27,4,6,115,171,1.8,0.52,10.3,1,10/27/2021,1,126.8256269,33.33332034
24290,5013032021,2021,10,27,4,5.7,223,106,2.3,0.21,4.6,0.79,10/27/2021,1,126.8272397,33.3319248
24291,5013032021,2021,10,27,4,5,288,144,0.4,0.12,1.1,0.76,10/27/2021,1,126.8097933,33.3087096
24292,5013032021,2022,7,5,2,5,1,159,0.4,0.251,0.92,0.78,7/5/2022,1,126.8291421,33.31609357
24293,5013032021,2022,7,5,2,5.1,1,155,0.4,0.261,0.95,0.749,7/5/2022,1,126.8293935,33.31639082
24294,5013032021,2022,7,5,2,5.1,10.4,158,0.46,0.281,1.19,0.742,7/5/2022,1,126.8347072,33.31249088
24295,5013032021,2022,7,5,2,5,5.2,169,0.31,0.205,0.68,0.73,7/5/2022,1,126.8345275,33.31321988
24296,5013032021,2022,7,5,2,5.1,1,163,0.36,0.261,0.89,0.779,7/5/2022,1,126.8310992,33.31405857
24297,5013032021,2022,7,5,2,5,1,172,0.2,0.138,0.45,0.586,7/5/2022,1,126.8292861,33.31413606
24298,5013032021,2022,7,5,2,5,1,172,0.3,0.199,0.76,0.699,7/5/2022,1,126.8295184,33.31367123
